RecordID,HospitalID,DeptID,MonthStart,TotalCost,BilledAmount,InsuranceCoveragePct,ProfitMargin
412,10,80,2023-12-01,2863555.38,3809881.9,0.5,0.2484
413,1,2,2022-12-01,1315916.95,1648959.43,0.34,0.202
414,9,67,2024-02-01,4597521.74,6678975.04,0.23,0.3116
415,1,5,2023-10-01,1922387.17,2415651.2,0.5,0.2042
416,3,22,2023-09-01,1114303.64,1368187.67,0.8,0.1856
417,1,1,2020-11-01,3506971.67,5158441.33,0.5,0.3201
418,1,1,2024-01-01,311706.47,348182.28,0.56,0.1048
419,6,42,2020-09-01,494312.74,688744.78,0.85,0.2823
420,1,5,2021-05-01,3865641.89,5546002.07,0.53,0.303
421,9,72,2025-01-01,492631.24,550168.07,0.84,0.1046
422,2,13,2023-02-01,2621277.79,2881641.88,0.63,0.0904
423,9,72,2022-06-01,4415232.19,6091053.2,0.93,0.2751
424,8,61,2025-07-01,1062310.33,1423411.37,0.29,0.2537
425,3,19,2022-10-01,3645763.27,5179838.8,0.22,0.2962
426,7,52,2022-10-01,3120163.56,4260716.09,0.8,0.2677
427,8,59,2022-08-01,4675351.85,4503154.59,0.66,-0.0382
428,4,30,2022-05-01,306883.69,417569.14,0.82,0.2651
429,7,51,2021-04-01,502100.97,540397.82,0.88,0.0709
430,8,63,2023-11-01,1574887.12,1871697.21,0.42,0.1586
431,3,17,2022-12-01,4154509.16,3958401.07,0.22,-0.0495
432,4,32,2023-02-01,3615312.42,5353209.97,0.48,0.3246
433,10,77,2024-07-01,1377837.4,1525931.24,0.53,0.0971
434,6,43,2022-10-01,743026.78,793132.8,0.35,0.0632
435,7,49,2021-09-01,337805.12,377063.35,0.62,0.1041
436,10,79,2021-10-01,1415713.4,2009299.71,0.38,0.2954
437,6,41,2023-08-01,1496911.94,1678887.33,0.76,0.1084
438,4,27,2020-03-01,2832137.88,3960651.71,0.23,0.2849
439,3,23,2025-06-01,1214682.17,1229028.93,0.93,0.0117
440,1,6,2024-03-01,4510133.25,6280675.49,0.56,0.2819
441,1,6,2022-11-01,4301897.86,4593967.8,0.57,0.0636
442,10,79,2020-02-01,3618657.57,5246598.58,0.89,0.3103
443,10,78,2020-08-01,4241595.84,5459076.75,0.71,0.223
444,6,45,2023-05-01,3419636.74,4994558.47,0.37,0.3153
445,9,67,2025-04-01,231666.91,235623.07,0.42,0.0168
446,3,22,2020-07-01,3464869.83,4689809.53,0.52,0.2612
447,10,76,2025-08-01,3570619.48,3577407.8,0.91,0.0019
448,5,35,2023-08-01,2064550.35,2932620.57,0.61,0.296
449,4,32,2023-02-01,4899322.13,6262831.53,0.48,0.2177
450,6,42,2020-04-01,3625574.73,5329809.4,0.43,0.3198
451,10,73,2025-08-01,1252368.89,1281828.21,0.76,0.023
452,7,51,2023-05-01,1623670.43,1478389.13,0.73,-0.0983
453,4,32,2021-04-01,1015809.13,1233610.5,0.65,0.1766
454,1,4,2024-04-01,3089836.99,3654496.23,0.78,0.1545
455,7,51,2022-11-01,2381911.9,2310143.65,0.89,-0.0311
456,1,6,2021-04-01,2785996.13,2654562.86,0.72,-0.0495
457,1,5,2021-09-01,4586992.98,4357571.01,0.52,-0.0526
458,2,9,2022-09-01,2088083.96,2246300.2,0.42,0.0704
459,6,47,2020-03-01,4767244.05,6908395.03,0.67,0.3099
460,2,16,2021-05-01,1188089.24,1538995.63,0.31,0.228
461,4,27,2023-09-01,3732429.63,4647391.3,0.58,0.1969
462,10,78,2025-08-01,3947850.23,5560734.65,0.83,0.29
463,8,62,2023-05-01,1909598.33,2005401.35,0.38,0.0478
464,9,69,2022-05-01,1467180.85,1818885.79,0.44,0.1934
465,10,77,2024-08-01,2083810.45,2139272.72,0.39,0.0259
466,5,35,2023-07-01,784282.86,874054.9,0.21,0.1027
467,3,20,2023-09-01,3446591.81,3971147.76,0.41,0.1321
468,8,59,2023-01-01,2655903.4,3080255.05,0.35,0.1378
469,2,12,2024-02-01,4351154.76,5822653.71,0.77,0.2527
470,8,58,2023-08-01,4386475.69,6209258.58,0.82,0.2936
471,7,49,2022-03-01,3356711.26,3893830.35,0.3,0.1379
472,3,19,2025-02-01,3873508.58,4285116.34,0.32,0.0961
473,2,12,2022-05-01,2184405.77,2302039.69,0.86,0.0511
474,10,73,2021-11-01,2193649.7,2186338.26,0.27,-0.0033
475,7,52,2022-12-01,2989162.65,3492786.33,0.62,0.1442
476,8,58,2021-04-01,3692558.01,3786867.89,0.89,0.0249
477,2,13,2024-08-01,1683991.16,2144633.2,0.87,0.2148
478,7,49,2023-03-01,654290.12,589911.65,0.5,-0.1091
479,2,13,2025-03-01,400506.41,525364.29,0.46,0.2377
480,6,48,2022-05-01,2863540.29,2635015.28,0.66,-0.0867
481,3,20,2024-11-01,166429.47,221503.24,0.29,0.2486
482,6,46,2021-03-01,354708.62,368426.33,0.51,0.0372
483,6,46,2023-06-01,495703.36,553313.29,0.24,0.1041
484,1,2,2025-03-01,850974.71,928460.07,0.8,0.0835
485,2,10,2022-06-01,718728.85,870781.05,0.63,0.1746
486,9,67,2023-01-01,1124461.74,1196317.21,0.82,0.0601
487,6,47,2023-09-01,3145265.43,4374150.44,0.59,0.2809
488,6,43,2021-09-01,2911354.51,3448137.67,0.27,0.1557
489,5,36,2023-05-01,2547283.14,2586185.73,0.64,0.015
490,6,48,2025-02-01,2271150.87,2739208.83,0.62,0.1709
491,9,71,2025-02-01,2722094.86,2786398.92,0.89,0.0231
492,6,48,2021-12-01,3514515.48,4815993.39,0.49,0.2702
493,5,38,2023-08-01,192905.53,282266.82,0.58,0.3166
494,1,6,2023-01-01,691965.66,924608.69,0.71,0.2516
495,4,26,2025-05-01,1042864.86,1553908.77,0.91,0.3289
496,8,62,2025-09-01,4938232.03,4726471.5,0.34,-0.0448
497,9,68,2025-07-01,4210178.5,4723446.07,0.33,0.1087
498,9,65,2020-07-01,1681743.76,1984176.96,0.39,0.1524
499,8,64,2020-05-01,3844823.9,4199765.04,0.66,0.0845
500,1,1,2021-03-01,631630.5,926806.86,0.44,0.3185
501,9,70,2020-12-01,124229.33,156746.1,0.56,0.2074
502,3,21,2024-06-01,3498458.57,4070440.17,0.86,0.1405
503,6,48,2024-07-01,4915525.09,5253783.89,0.78,0.0644
504,6,41,2025-03-01,359464.91,379964.18,0.27,0.054
505,2,11,2023-10-01,3330994.28,3306393.96,0.41,-0.0074
506,9,66,2023-09-01,2052749.02,2894553.69,0.66,0.2908
507,5,38,2020-09-01,4487809.2,5075494.9,0.28,0.1158
508,10,74,2020-10-01,3350927.91,3078126.71,0.49,-0.0886
509,1,1,2023-12-01,2308184.87,2736950.79,0.36,0.1567
510,4,31,2022-01-01,317851.83,355980.12,0.65,0.1071
511,4,28,2020-12-01,2027099.57,2316998.11,0.33,0.1251
512,8,64,2022-06-01,731656.49,1048513.77,0.58,0.3022
513,8,62,2024-04-01,112342.16,137839.35,0.7,0.185
514,5,33,2021-01-01,4670511.99,5119395.57,0.39,0.0877
515,8,64,2021-01-01,3978194.07,5121099.36,0.49,0.2232
516,2,12,2022-05-01,2872105.65,2919005.4,0.4,0.0161
517,6,44,2025-08-01,3446416.81,4609028.68,0.28,0.2522
518,3,17,2024-04-01,2212380.43,3298528.28,0.89,0.3293
519,1,3,2023-12-01,2934702.9,3670477.55,0.35,0.2005
520,8,58,2024-10-01,3338328.81,3251683.55,0.52,-0.0266
521,8,62,2021-08-01,650505.55,598003.19,0.28,-0.0878
522,5,38,2021-11-01,3302785.2,4633632.87,0.34,0.2872
523,5,38,2020-08-01,1252272.22,1465446.46,0.59,0.1455
524,9,70,2023-08-01,2275804.49,2480330.27,0.26,0.0825
525,3,19,2023-08-01,1802740.65,2170901.11,0.8,0.1696
526,10,77,2022-04-01,565798.87,815701.18,0.32,0.3064
527,6,45,2021-01-01,4095851.74,5397574.87,0.28,0.2412
528,1,7,2022-02-01,2839997.34,3268985.58,0.61,0.1312
529,7,51,2023-01-01,1412235.89,1291607.21,0.63,-0.0934
530,2,14,2025-07-01,2131581.45,2527061.67,0.44,0.1565
531,8,61,2022-12-01,1771836.47,2172595.33,0.44,0.1845
532,5,35,2022-07-01,1882975.49,1932505.33,0.5,0.0256
533,9,66,2021-09-01,4026264.11,5272152.74,0.38,0.2363
534,6,41,2024-12-01,1670763.45,2000324.65,0.2,0.1648
535,5,39,2024-06-01,556456.6,759354.88,0.67,0.2672
536,4,30,2023-07-01,3984883.4,4929775.24,0.4,0.1917
537,4,26,2020-08-01,1558888.73,1438927.75,0.37,-0.0834
538,10,77,2023-12-01,4579663.33,6406247.02,0.2,0.2851
539,9,71,2021-01-01,1266610.44,1671543.07,0.7,0.2423
540,9,69,2024-01-01,2365887.75,2892058.41,0.75,0.1819
541,6,45,2025-02-01,4821398.63,6326683.35,0.86,0.2379
542,9,65,2024-03-01,2235075.99,2105034.31,0.81,-0.0618
543,4,28,2024-12-01,4394268.06,4357751.96,0.76,-0.0084
544,7,49,2023-01-01,2990134.54,3766058.61,0.49,0.206
545,1,1,2025-08-01,1774755.53,2461926.05,0.3,0.2791
546,3,18,2020-06-01,3538574.46,4498442.16,0.92,0.2134
547,9,66,2022-04-01,1812985.96,2363331.6,0.37,0.2329
548,9,67,2023-01-01,3032804.82,4413767.9,0.9,0.3129
549,4,30,2021-01-01,1869664.24,1819290.05,0.34,-0.0277
550,7,52,2024-07-01,1826595.35,2553131.07,0.71,0.2846
551,10,74,2020-05-01,330411.65,375051.69,0.82,0.119
552,1,5,2025-03-01,820185.24,881758.1,0.63,0.0698
553,3,18,2025-07-01,2891552.05,3226692.9,0.28,0.1039
554,7,53,2024-01-01,3173270.88,4175533.54,0.25,0.24
555,5,34,2024-06-01,3045726.88,4325744.66,0.94,0.2959
556,6,44,2025-08-01,3556066.12,5210854.04,0.23,0.3176
557,2,13,2021-05-01,2692182.68,3757052.34,0.74,0.2834
558,5,40,2023-09-01,1742201.98,2318461.34,0.58,0.2486
559,9,70,2021-02-01,4154695.04,5660631.35,0.51,0.266
560,6,43,2024-05-01,341341.07,455281.14,0.26,0.2503
561,5,38,2021-04-01,2611388.91,2644240.58,0.65,0.0124
562,2,13,2024-09-01,2435454.34,2392602.9,0.82,-0.0179
563,10,79,2022-12-01,964673.82,1174647.12,0.34,0.1788
564,2,10,2024-02-01,952750.14,1047943.24,0.86,0.0908
565,4,27,2020-06-01,3609011.19,5359592.61,0.93,0.3266
566,10,76,2020-08-01,891873.71,1052489.39,0.4,0.1526
567,4,29,2025-04-01,3247545.95,3742053.24,0.23,0.1321
568,1,2,2024-08-01,3081803.56,3011142.94,0.55,-0.0235
569,6,41,2022-11-01,4523756.01,4105327.54,0.7,-0.1019
570,10,80,2020-01-01,1066297.1,1421490.15,0.28,0.2499
571,1,2,2022-07-01,4610029.77,6671036.32,0.47,0.3089
572,7,50,2025-09-01,2969991.38,2902341.76,0.42,-0.0233
573,4,30,2021-12-01,3778405.75,4292407.79,0.27,0.1197
574,7,52,2021-05-01,2320552.05,2592870.04,0.39,0.105
575,2,13,2024-12-01,428388.5,433477.72,0.53,0.0117
576,2,15,2020-02-01,109817.33,153787.25,0.37,0.2859
577,6,44,2022-03-01,612241.39,678121.08,0.88,0.0972
578,4,26,2023-02-01,1523136.5,1844269.66,0.79,0.1741
579,3,23,2020-03-01,199514.38,290678.33,0.3,0.3136
580,3,22,2025-05-01,4054923.81,5394928.69,0.4,0.2484
581,3,24,2022-04-01,2383176.16,2232694.76,0.56,-0.0674
582,9,70,2020-04-01,1572228.82,1551890.27,0.6,-0.0131
583,4,25,2024-02-01,4350831.46,4796185.84,0.66,0.0929
584,5,37,2024-01-01,2514849.38,2681575.28,0.27,0.0622
585,3,24,2022-01-01,4172098.88,5272541.89,0.53,0.2087
586,3,20,2023-04-01,3351526.44,4662311.72,0.47,0.2811
587,9,67,2020-06-01,372368.65,520368.28,0.65,0.2844
588,2,11,2025-05-01,1208874.66,1681178.89,0.87,0.2809
589,7,55,2024-04-01,2650486.8,3297392.51,0.32,0.1962
590,5,34,2022-05-01,4332666.7,4588985.93,0.82,0.0559
591,2,12,2024-05-01,1796400.4,2241244.45,0.57,0.1985
592,1,2,2025-08-01,2592569.66,3161059.26,0.57,0.1798
593,6,44,2023-11-01,2773819.08,3097838.12,0.23,0.1046
594,2,9,2021-11-01,917288.39,1021539.52,0.77,0.1021
595,8,64,2021-02-01,2386812.7,2381125.99,0.55,-0.0024
596,9,65,2023-08-01,1088855.35,994073.5,0.53,-0.0953
597,5,35,2020-05-01,3643006.11,3982858.26,0.93,0.0853
598,4,27,2020-01-01,4959123.35,6897438.37,0.86,0.281
599,4,30,2023-04-01,581353.44,705514.98,0.35,0.176
600,1,7,2025-01-01,4218275.41,4565564.24,0.71,0.0761
601,2,11,2022-03-01,471367.18,516203.02,0.86,0.0869
602,1,8,2024-03-01,4054530.47,4114982.8,0.49,0.0147
603,3,17,2024-02-01,2038640.03,1976697.45,0.75,-0.0313
604,6,47,2025-03-01,2790334.7,3831329.68,0.46,0.2717
605,3,18,2024-04-01,3305886.63,3368435.3,0.6,0.0186
606,5,37,2020-08-01,1487310.23,2103795.63,0.24,0.293
607,10,73,2020-10-01,4119629.41,4150604.38,0.32,0.0075
608,10,76,2022-06-01,1515108.93,2055264.63,0.34,0.2628
609,4,26,2021-02-01,2596373.76,2935666.63,0.84,0.1156
610,2,11,2023-01-01,1907211.32,2841958.3,0.34,0.3289
611,8,64,2021-07-01,2715815.76,2529339.27,0.61,-0.0737
612,8,63,2020-11-01,494438.95,563252.3,0.67,0.1222
613,5,33,2020-08-01,767192.71,701840.12,0.62,-0.0931
614,6,47,2021-04-01,2713503.5,4066013.15,0.48,0.3326
615,7,49,2024-01-01,1788916.28,2446507.52,0.54,0.2688
616,1,6,2021-10-01,3541983.02,3232701.58,0.93,-0.0957
617,6,45,2021-10-01,1626275.26,1595960.39,0.61,-0.019
618,6,44,2022-12-01,4505264.22,5866603.06,0.76,0.232
619,3,18,2022-12-01,2284286.75,2100594.03,0.61,-0.0874
620,5,35,2020-10-01,3919580.26,4209991.55,0.9,0.069
621,7,54,2024-02-01,2094677.95,2400537.36,0.84,0.1274
622,7,50,2025-03-01,4122775.6,4751772.94,0.68,0.1324
623,4,30,2023-12-01,797896.39,778704.25,0.78,-0.0246
624,7,54,2024-02-01,4728839.39,6415571.86,0.53,0.2629
625,1,2,2020-03-01,3996375.76,5729411.12,0.77,0.3025
626,8,59,2024-10-01,1712743.33,1734855.07,0.73,0.0127
627,7,54,2023-06-01,3741349.32,5611338.95,0.29,0.3333
628,8,62,2025-08-01,2449375.37,3521971.33,0.72,0.3045
629,1,8,2025-03-01,1778599.77,1941209.4,0.32,0.0838
630,1,6,2025-02-01,1811335.42,2507570.01,0.52,0.2777
631,5,33,2022-02-01,1327713.61,1245752.64,0.44,-0.0658
632,4,32,2021-03-01,981069.03,918797.96,0.27,-0.0678
633,10,76,2023-07-01,3667549.97,5340363.18,0.78,0.3132
634,6,44,2020-05-01,2952316.35,2863214.4,0.92,-0.0311
635,7,51,2023-06-01,3944754.28,3870184.43,0.35,-0.0193
636,1,6,2022-10-01,2858047.0,2945925.01,0.53,0.0298
637,4,31,2025-10-01,2263713.77,2890746.73,0.56,0.2169
638,6,42,2025-07-01,4133753.49,4889749.91,0.72,0.1546
639,9,70,2023-04-01,4748110.45,4914922.01,0.47,0.0339
640,7,51,2022-08-01,3120453.59,3454653.68,0.53,0.0967
641,9,66,2024-08-01,347932.96,426319.12,0.92,0.1839
642,4,28,2022-12-01,1074819.21,1420344.05,0.56,0.2433
643,2,12,2025-08-01,1814758.4,2422301.33,0.61,0.2508
644,8,63,2021-08-01,432548.25,505004.75,0.2,0.1435
645,1,3,2023-05-01,604884.68,825169.45,0.66,0.267
646,8,63,2022-06-01,4740674.82,7002067.43,0.38,0.323
647,10,77,2021-10-01,3705275.11,4576691.93,0.61,0.1904
648,10,75,2024-04-01,3672161.89,3487641.38,0.91,-0.0529
649,9,71,2025-02-01,637170.37,706292.77,0.52,0.0979
650,4,29,2020-08-01,4820567.77,5726935.31,0.86,0.1583
651,1,4,2024-07-01,245195.8,342492.95,0.53,0.2841
652,7,51,2025-07-01,439439.38,585396.78,0.45,0.2493
653,7,56,2025-03-01,436851.63,451744.12,0.86,0.033
654,3,20,2021-07-01,377671.79,501495.76,0.24,0.2469
655,4,32,2020-09-01,1332881.47,1474227.09,0.82,0.0959
656,7,52,2020-04-01,1093269.94,1271675.4,0.51,0.1403
657,10,73,2022-05-01,3502757.81,4333320.73,0.92,0.1917
658,2,11,2022-10-01,2369800.31,2560139.61,0.69,0.0743
659,5,35,2021-12-01,2446223.31,2732036.24,0.36,0.1046
660,9,71,2024-10-01,1980749.28,2418021.25,0.3,0.1808
661,9,67,2023-11-01,3001006.19,4090561.36,0.72,0.2664
662,2,10,2024-02-01,4244093.61,4238241.71,0.55,-0.0014
663,2,14,2022-02-01,2555523.48,2705663.13,0.71,0.0555
664,10,78,2024-09-01,2665484.55,3883334.16,0.61,0.3136
665,8,63,2020-09-01,2122041.39,2447332.4,0.85,0.1329
666,3,24,2024-05-01,3250380.96,3246569.82,0.54,-0.0012
667,8,62,2020-03-01,419410.96,574788.09,0.83,0.2703
668,2,10,2022-10-01,4225508.64,5718810.08,0.57,0.2611
669,6,46,2021-04-01,4072140.6,5464056.99,0.46,0.2547
670,1,6,2021-06-01,4762729.21,4400817.46,0.23,-0.0822
671,10,79,2022-06-01,3012180.54,3151403.19,0.42,0.0442
672,7,56,2021-10-01,775619.78,784253.77,0.36,0.011
673,6,41,2023-05-01,4476995.87,5166336.21,0.26,0.1334
674,4,26,2022-07-01,4497468.06,4488240.83,0.95,-0.0021
675,8,63,2024-05-01,2228906.48,2717040.63,0.31,0.1797
676,4,27,2025-04-01,4266976.04,4460559.1,0.25,0.0434
677,7,54,2022-08-01,1502858.94,1764174.33,0.63,0.1481
678,1,8,2021-12-01,4612953.87,4211440.97,0.94,-0.0953
679,9,69,2020-01-01,4813798.61,4845971.78,0.48,0.0066
680,2,14,2020-09-01,1905820.21,1799481.8,0.35,-0.0591
681,6,42,2022-11-01,4403583.09,4499609.06,0.28,0.0213
682,3,19,2025-01-01,1559239.24,1977698.89,0.5,0.2116
683,3,23,2022-12-01,3789795.7,5488273.13,0.94,0.3095
684,3,21,2023-09-01,3307682.05,3108551.06,0.68,-0.0641
685,2,15,2023-02-01,1881833.25,2643983.24,0.94,0.2883
686,2,12,2021-01-01,2796856.91,4084426.81,0.6,0.3152
687,1,5,2023-11-01,3732444.41,5092047.32,0.62,0.267
688,5,35,2022-05-01,4636968.2,4858418.85,0.49,0.0456
689,6,43,2023-01-01,1585112.59,1477745.9,0.6,-0.0727
690,9,65,2023-04-01,1575927.49,2186850.94,0.57,0.2794
691,8,60,2023-04-01,2254488.62,3299237.95,0.44,0.3167
692,5,40,2022-10-01,2660768.31,3830641.65,0.5,0.3054
693,4,28,2025-10-01,3798287.08,5280306.74,0.9,0.2807
694,2,10,2020-10-01,206056.08,257834.31,0.5,0.2008
695,6,47,2025-05-01,1556647.89,1946548.16,0.66,0.2003
696,10,77,2020-11-01,2918710.1,3732082.57,0.83,0.2179
697,6,43,2023-03-01,3409179.7,3843524.72,0.38,0.113
698,3,23,2024-01-01,1979483.68,2289116.63,0.82,0.1353
699,10,73,2024-10-01,4645437.28,4324287.98,0.56,-0.0743
700,4,30,2021-10-01,4257705.27,5448624.45,0.41,0.2186
701,2,12,2020-08-01,1696175.82,1888215.71,0.61,0.1017
702,8,62,2023-12-01,141005.91,192998.5,0.61,0.2694
703,3,20,2021-05-01,1861437.96,1708604.48,0.59,-0.0894
704,3,24,2020-05-01,3739591.23,5257150.64,0.69,0.2887
705,1,2,2020-04-01,487907.21,632642.73,0.21,0.2288
706,1,2,2021-02-01,4273173.37,6184776.53,0.3,0.3091
707,5,35,2023-02-01,1727157.3,1854235.74,0.3,0.0685
708,8,60,2021-04-01,1274222.65,1322504.67,0.93,0.0365
709,10,76,2023-06-01,3381977.02,4233115.18,0.91,0.2011
710,5,37,2024-03-01,2589856.8,3694356.98,0.23,0.299
711,10,79,2024-03-01,1544328.08,1936076.35,0.26,0.2023
712,4,25,2024-09-01,4066415.03,5966588.47,0.59,0.3185
713,9,70,2022-06-01,1198961.08,1791128.96,0.71,0.3306
714,4,25,2024-03-01,4890418.39,6305247.94,0.92,0.2244
715,8,57,2022-07-01,1522071.2,1929753.57,0.21,0.2113
716,9,66,2021-12-01,4141947.0,4907314.33,0.68,0.156
717,7,52,2020-10-01,2730651.58,3187880.77,0.64,0.1434
718,5,39,2022-11-01,994808.69,1014362.5,0.54,0.0193
719,1,8,2023-06-01,848842.77,1001206.77,0.88,0.1522
720,2,16,2021-01-01,2498086.56,3294265.89,0.95,0.2417
721,10,77,2025-05-01,4568496.41,4432964.73,0.27,-0.0306
722,5,35,2022-10-01,4486678.11,4572777.11,0.38,0.0188
723,10,78,2025-09-01,4072306.12,6003861.74,0.34,0.3217
724,7,55,2021-12-01,529308.85,721255.1,0.68,0.2661
725,4,26,2023-11-01,1665479.42,1822411.69,0.64,0.0861
726,6,46,2024-09-01,997962.35,1491377.7,0.27,0.3308
727,10,76,2025-07-01,179999.68,226592.29,0.72,0.2056
728,5,39,2024-02-01,4699176.39,5365810.22,0.79,0.1242
729,3,18,2020-03-01,2416368.4,2198951.95,0.47,-0.0989
730,5,40,2021-09-01,3824098.45,5412948.69,0.94,0.2935
731,9,69,2021-05-01,629060.75,924117.1,0.25,0.3193
732,6,43,2020-06-01,2790769.11,3111708.97,0.66,0.1031
733,1,3,2022-08-01,3109231.64,4404504.24,0.42,0.2941
734,3,17,2021-02-01,1907098.92,2775440.67,0.41,0.3129
735,9,71,2025-03-01,3783505.05,5169538.78,0.33,0.2681
736,9,69,2021-01-01,1888759.88,2498091.37,0.87,0.2439
737,2,16,2023-07-01,863097.23,1169489.78,0.77,0.262
738,3,17,2020-03-01,4903343.27,7318979.15,0.52,0.3301
739,7,56,2021-04-01,4763940.1,5068423.34,0.71,0.0601
740,7,51,2023-03-01,1295734.46,1638968.86,0.38,0.2094
741,4,30,2022-08-01,1402194.05,1771625.7,0.9,0.2085
742,1,6,2025-02-01,1908858.86,2512837.36,0.4,0.2404
743,2,11,2021-08-01,3903109.74,5234216.17,0.66,0.2543
744,6,43,2021-06-01,3088881.4,4104063.89,0.75,0.2474
745,6,46,2020-06-01,170500.4,202136.2,0.3,0.1565
746,5,37,2025-06-01,2688169.85,3423975.43,0.8,0.2149
747,10,80,2023-06-01,1964480.58,2519215.8,0.6,0.2202
748,7,52,2023-01-01,4034710.93,4782164.91,0.77,0.1563
749,4,26,2023-01-01,1968899.43,2175275.43,0.92,0.0949
750,5,40,2022-06-01,1760045.74,2311854.79,0.47,0.2387
751,8,63,2025-08-01,1653062.54,1873805.26,0.81,0.1178
752,2,15,2020-08-01,1520872.34,1539710.75,0.89,0.0122
753,5,36,2024-08-01,4899859.62,6735565.15,0.21,0.2725
754,7,56,2021-05-01,2959100.15,3560720.23,0.51,0.169
755,6,43,2025-04-01,2712370.3,2457076.6,0.86,-0.1039
756,4,25,2020-07-01,714760.4,875353.23,0.67,0.1835
757,8,61,2023-08-01,4488208.04,5267556.12,0.43,0.148
758,4,30,2025-03-01,3569799.31,3634452.11,0.53,0.0178
759,8,62,2023-12-01,325970.79,304385.21,0.31,-0.0709
760,8,62,2025-08-01,1913299.61,2314471.23,0.69,0.1733
761,1,3,2023-12-01,2878858.24,4145702.42,0.3,0.3056
762,4,32,2020-05-01,3526828.11,3221061.97,0.59,-0.0949
763,10,75,2023-09-01,1058061.29,1198909.4,0.32,0.1175
764,10,73,2022-09-01,2383618.51,2219059.48,0.5,-0.0742
765,6,45,2024-11-01,3578361.39,4706734.89,0.79,0.2397
766,6,48,2021-04-01,4529065.88,4556764.63,0.3,0.0061
767,4,25,2024-10-01,620446.77,869720.2,0.86,0.2866
768,8,63,2020-02-01,962193.42,916595.68,0.94,-0.0497
769,10,76,2023-02-01,3428837.88,4794582.42,0.55,0.2849
770,6,43,2020-09-01,2722544.18,3272922.26,0.77,0.1682
771,1,1,2023-08-01,2782958.6,4066054.3,0.47,0.3156
772,10,80,2022-01-01,1616726.81,2204484.81,0.92,0.2666
773,10,78,2023-11-01,1371272.46,1559730.66,0.87,0.1208
774,4,32,2024-11-01,3487796.99,4607300.88,0.72,0.243
775,4,30,2024-05-01,3284268.43,3330910.44,0.5,0.014
776,8,62,2025-04-01,2597385.93,2540842.78,0.74,-0.0223
777,5,35,2024-10-01,4274777.24,5467574.05,0.26,0.2182
778,5,33,2025-05-01,4671565.24,4700655.18,0.82,0.0062
779,4,29,2024-04-01,1873410.86,2162359.42,0.24,0.1336
780,4,32,2023-10-01,4436269.76,4122991.61,0.23,-0.076
781,6,45,2023-10-01,2292597.41,2815074.9,0.22,0.1856
782,5,36,2022-09-01,364625.7,542616.15,0.82,0.328
783,5,35,2022-11-01,2158148.57,2252614.98,0.37,0.0419
784,10,74,2022-02-01,4052606.32,3803292.24,0.86,-0.0656
785,10,75,2023-10-01,4484206.75,5306913.13,0.56,0.155
786,10,75,2021-12-01,4090080.09,3862947.63,0.61,-0.0588
787,9,70,2021-08-01,3499927.13,3862098.12,0.2,0.0938
788,1,1,2025-08-01,4756625.68,4305482.16,0.9,-0.1048
789,4,32,2025-04-01,3654739.41,4240714.52,0.41,0.1382
790,3,22,2024-07-01,2066746.47,3015684.98,0.89,0.3147
791,10,80,2022-09-01,3828209.16,5348860.0,0.21,0.2843
792,2,15,2022-03-01,418594.55,431609.19,0.51,0.0302
793,9,70,2021-10-01,2651640.1,2897158.74,0.5,0.0847
794,10,77,2021-01-01,2230260.93,2831674.2,0.94,0.2124
795,6,42,2022-02-01,1106689.78,1585208.86,0.37,0.3019
796,2,11,2022-02-01,178543.81,259961.2,0.31,0.3132
797,8,57,2021-01-01,2031974.2,2365497.66,0.58,0.141
798,6,43,2023-06-01,1338636.26,1291327.84,0.86,-0.0366
799,9,67,2025-03-01,3138905.25,3205631.2,0.68,0.0208
800,4,32,2025-05-01,2811480.9,2540845.4,0.26,-0.1065
801,3,22,2022-02-01,4206894.94,6253531.77,0.8,0.3273
802,1,8,2024-09-01,1302215.67,1938261.8,0.56,0.3282
803,5,40,2023-04-01,3179406.58,4464497.02,0.57,0.2878
804,4,27,2022-06-01,4896815.17,5505423.18,0.79,0.1105
805,2,10,2022-10-01,3775102.25,4426545.04,0.62,0.1472
806,6,47,2024-02-01,2724038.9,3387815.17,0.24,0.1959
807,8,57,2022-07-01,2301938.11,3240403.87,0.36,0.2896
808,1,4,2020-11-01,1743405.32,2163754.32,0.29,0.1943
809,1,3,2025-10-01,4835566.86,6666563.68,0.59,0.2747
810,2,15,2023-04-01,2831467.68,3313719.21,0.39,0.1455
811,8,59,2025-08-01,4438928.49,6535823.26,0.49,0.3208
812,9,71,2021-06-01,4094593.86,4155285.31,0.91,0.0146
813,9,70,2020-05-01,3596764.57,3690986.54,0.56,0.0255
814,1,6,2022-12-01,2449585.97,3323988.52,0.75,0.2631
815,1,6,2022-09-01,3272986.15,4075465.18,0.86,0.1969
816,10,74,2022-12-01,1093605.94,1437433.3,0.62,0.2392
817,4,29,2024-08-01,2422589.27,2406110.42,0.83,-0.0068
818,9,69,2025-02-01,840277.88,822224.08,0.94,-0.022
819,5,37,2021-10-01,3482312.16,3411525.41,0.39,-0.0207
820,7,54,2024-05-01,752862.45,797203.35,0.63,0.0556
821,10,73,2021-09-01,1665505.86,2022224.87,0.53,0.1764
822,7,56,2024-08-01,611328.62,574220.86,0.51,-0.0646
823,6,47,2025-07-01,222424.21,238659.84,0.59,0.068
824,10,75,2021-04-01,2756382.36,3400757.56,0.78,0.1895
